id,name,ra_deg,dec_deg,mag
57047,HIP 57047,175.433115,-32.499404,5.20
57079,HIP 57079,175.514700,-20.294167,6.21
57092,HIP 57092,175.561860,-75.227317,6.48
57111,3    Dra,175.618335,66.744906,5.32
57137,HIP 57137,175.727535,-79.306389,6.38
57165,HIP 57165,175.863285,-37.190155,5.98
57175,HIP 57175,175.879980,-62.489396,5.00
57211,HIP 57211,175.970130,-62.878280,6.10
57214,HIP 57214,175.979670,-6.677162,6.05
57240,HIP 57240,176.054850,25.218327,6.02
57283,27Zet Crt,176.190735,-18.350674,4.71
57322,HIP 57322,176.302680,-49.069843,6.26
57328,2Xi  Vir,176.320995,8.258119,4.84
57363,Lam Mus,176.402115,-66.728763,3.63
57371,HIP 57371,176.433240,-45.690134,5.28
57380,3Nu  Vir,176.464830,6.529376,4.04
57399,Taiyangshou,176.512725,47.779406,3.69
57439,HIP 57439,176.628480,-61.178398,4.11
57443,HIP 57443,176.630640,-40.500354,4.89
57477,HIP 57477,176.731740,55.628190,5.27
57497,HIP 57497,176.779350,-35.906862,6.16
57507,HIP 57507,176.815965,-30.286510,6.48
57512,HIP 57512,176.829810,-57.696498,5.42
57562,4    Vir,176.978760,8.245895,5.31
57565,93    Leo,176.996430,20.218931,4.50
57581,Mu  Mus,177.060450,-66.814910,4.75
57587,HIP 57587,177.097860,-10.313105,6.24
57606,HIP 57606,177.161295,14.284210,5.90
57613,HIP 57613,177.187860,-26.749777,5.10
57629,HIP 57629,177.255345,-0.318670,6.15
57632,Denebola,177.264945,14.572060,2.14
57646,HIP 57646,177.311610,16.242882,6.05
57669,HIP 57669,177.421155,-63.788478,4.30
57670,HIP 57670,177.423870,34.931758,5.73
57696,HIP 57696,177.485925,-70.225790,4.98
57732,HIP 57732,177.581685,-15.863667,6.13
57741,HIP 57741,177.613665,-62.649381,5.68
57749,HIP 57749,177.654945,-27.277936,6.48
57757,Zavijava,177.673830,1.764718,3.59
57779,HIP 57779,177.730590,12.279037,6.37
57791,HIP 57791,177.759300,-5.333332,5.62
57803,HIP 57803,177.786285,-45.173470,4.47
57805,HIP 57805,177.789630,33.375013,6.25
57819,HIP 57819,177.841260,-12.187811,6.34
57841,HIP 57841,177.923385,-30.834809,5.85
57851,HIP 57851,177.963555,-65.205910,4.89
57870,HIP 57870,178.043055,-56.987741,5.56
57936,Bet Hya,178.227195,-33.908124,4.29
57939,Groombridge 1830,178.242300,37.718679,6.42
57971,HIP 57971,178.361745,-35.066645,6.17
58001,Phecda,178.457520,53.694760,2.41
58002,HIP 58002,178.459485,0.552114,6.31
58041,HIP 58041,178.547940,-57.410198,6.05
58057,HIP 58057,178.607775,-37.748935,6.46
58082,HIP 58082,178.677240,-25.713887,5.26
58085,HIP 58085,178.685940,-66.376198,6.38
58103,HIP 58103,178.750080,-63.279180,5.89
58110,6    Vir,178.763055,8.443943,5.58
58119,HIP 58119,178.808610,36.756378,6.47
58158,HIP 58158,178.917210,-28.477103,5.93
58159,95    Leo,178.918890,15.646818,5.53
58177,HIP 58177,178.978170,-39.689517,6.13
58181,66    UMa,178.993380,56.598560,5.83
58188,30Eta Crt,179.003985,-17.150829,5.17
58242,HIP 58242,179.183130,-47.072379,6.26
58259,HIP 58259,179.221890,61.549213,6.22
58272,HIP 58272,179.265630,-33.315461,6.20
58326,HIP 58326,179.416770,-62.448748,5.59
58369,HIP 58369,179.529945,32.273907,6.42
58379,HIP 58379,179.563470,-56.317310,5.44
58427,HIP 58427,179.698605,-64.339560,5.59
58436,HIP 58436,179.726565,-25.908857,6.42
58445,HIP 58445,179.763900,0.530680,6.18
58450,HIP 58450,179.789040,-10.475896,6.49
58452,HIP 58452,179.794530,-45.832220,6.36
58453,HIP 58453,179.795280,-51.696761,6.04
58460,HIP 58460,179.823075,33.167004,5.95
58469,HIP 58469,179.856765,-62.830948,6.34
58484,Eps Cha,179.906940,-78.221839,4.88
58510,7    Vir,179.987130,3.655197,5.36
58512,HIP 58512,179.989095,34.034748,6.49
58545,HIP 58545,180.078360,80.853186,6.21
58574,HIP 58574,180.175935,-21.837501,6.28
58576,HIP 58576,180.185205,-10.446014,5.54
58587,HIP 58587,180.213165,-19.658982,5.28
58590,8Pi  Vir,180.218295,6.614322,4.65
58603,HIP 58603,180.257235,-1.768166,6.32
58642,HIP 58642,180.371760,-57.503777,6.16
58654,HIP 58654,180.414525,36.042086,5.59
58684,67    UMa,180.528585,43.045600,5.22
58697,HIP 58697,180.586020,-85.631757,6.05
58706,HIP 58706,180.618960,-71.488981,6.41
58720,HIP 58720,180.657225,-69.192288,5.89
58741,HIP 58741,180.715260,-7.683623,6.24
58758,The1Cru,180.756705,-63.312930,4.32
58803,HIP 58803,180.914595,-42.434056,5.15
58809,HIP 58809,180.935175,5.557750,6.39
58810,HIP 58810,180.935535,-74.214096,6.44
58858,2    Com,181.069155,21.459153,5.89
58859,HIP 58859,181.069650,-51.472518,6.48
58867,The2Cru,181.080120,-63.165711,4.72
58874,HIP 58874,181.118745,85.587132,6.27
58884,HIP 58884,181.162185,-68.328912,5.34
58901,HIP 58901,181.188630,-59.253287,6.30
58905,Kap Cha,181.194240,-76.519061,5.04
58921,HIP 58921,181.238460,-60.968252,5.95
58948,9Omi Vir,181.302255,8.732985,4.12
58952,Tonatiuh,181.311765,76.905734,5.78
58989,HIP 58989,181.415565,62.933120,6.14
59003,HIP 59003,181.473435,-65.546879,6.30
59008,HIP 59008,181.486125,-35.693926,6.23
59010,HIP 59010,181.499220,-3.131591,6.37
59021,HIP 59021,181.521690,-32.961231,6.49
59046,HIP 59046,181.583040,-68.651405,6.23
59050,HIP 59050,181.596060,-65.709453,5.95
59072,Eta Cru,181.720305,-64.613730,4.14
59151,HIP 59151,181.958475,-75.367019,5.17
59173,HIP 59173,182.021820,-50.661278,4.46
59184,HIP 59184,182.061330,-48.692487,5.34
59196,Del Cen,182.089650,-50.722425,2.58
59199,Alchiba,182.103375,-24.728875,4.02
59200,HIP 59200,182.103060,-60.847128,6.22
59229,HIP 59229,182.224215,-44.325989,5.75
59232,HIP 59232,182.227455,-41.231605,5.51
59285,10    Vir,182.422125,1.897889,5.95
59291,HIP 59291,182.446170,74.661368,6.34
59307,HIP 59307,182.510640,-34.704742,6.16
59309,11    Vir,182.514240,5.807008,5.72
59316,2Eps Crv,182.531190,-22.619766,3.02
59352,3    Com,182.631795,16.809271,6.40
59353,HIP 59353,182.640870,-37.870349,6.07
59364,HIP 59364,182.692065,27.281505,6.01
59384,HIP 59384,182.750310,81.709832,6.00
59389,HIP 59389,182.755080,-68.260966,6.48
59394,3    Crv,182.766015,-23.602423,5.45
59396,HIP 59396,182.771580,-61.277425,6.08
59439,HIP 59439,182.881470,-51.359333,6.23
59449,Rho Cen,182.913030,-52.368460,3.97
59458,68    UMa,182.937090,57.054408,6.34
59468,4    Com,182.963250,25.870280,5.66
59489,HIP 59489,183.004215,28.536313,6.47
59501,5    Com,183.038715,20.542064,5.60
59504,HIP 59504,183.049665,77.616241,5.14
59517,HIP 59517,183.091590,-62.950773,5.91
59551,HIP 59551,183.195945,-70.151787,6.05
59588,HIP 59588,183.303945,-34.125272,6.34
59607,HIP 59607,183.354345,-38.929188,5.77
59608,12    Vir,183.358080,10.262341,5.85
59622,HIP 59622,183.403350,-33.792919,6.34
59647,HIP 59647,183.485310,-78.573934,6.34
59654,HIP 59654,183.511275,-45.723919,5.31
59678,HIP 59678,183.570540,-64.408519,6.20
59708,HIP 59708,183.680910,53.434626,6.18
59728,HIP 59728,183.748260,-20.844220,5.82
59742,HIP 59742,183.776670,-29.237256,6.50
59746,HIP 59746,183.785490,70.200008,5.72
59747,Imai,183.786405,-58.748928,2.79
59750,HIP 59750,183.793995,-10.312400,6.11
59767,HIP 59767,183.836055,87.700115,6.27
59774,Megrez,183.856290,57.032617,3.32
59785,HIP 59785,183.877155,-41.913278,6.24
59796,HIP 59796,183.922935,72.551196,6.29
59803,Gienah,183.951555,-17.541929,2.58
59819,6    Com,184.000785,14.899071,5.09
59831,2    CVn,184.031445,40.660180,5.69
59847,7    Com,184.085580,23.945409,4.93
59851,HIP 59851,184.099395,-72.614499,6.21
59856,HIP 59856,184.125600,33.061527,4.99
59879,HIP 59879,184.206135,86.435819,6.33
59895,HIP 59895,184.263885,-16.693736,6.05
59898,HIP 59898,184.276425,-65.692958,6.06
59920,HIP 59920,184.373265,53.191331,5.80
59923,HIP 59923,184.377405,28.937189,5.71
59929,Eps Mus,184.393755,-67.960736,4.06
59941,HIP 59941,184.434420,15.144700,6.36
59950,HIP 59950,184.446960,-36.093979,6.15
60000,Bet Cha,184.587180,-79.312240,4.24
60009,Zet Cru,184.609470,-64.003071,4.06
60018,HIP 60018,184.631715,30.249047,6.23
60030,13    Vir,184.667985,-0.787184,5.90
60044,HIP 60044,184.708515,75.160561,5.47
60059,HIP 60059,184.749120,-55.143002,5.01
60066,HIP 60066,184.758435,26.008349,6.44
60087,8    Com,184.829970,23.034673,6.26
60098,9    Com,184.873095,28.156916,6.38
60122,3    CVn,184.952985,48.984148,5.28
60129,Zaniah,184.976490,-0.666803,3.89
60157,HIP 60157,185.044890,-22.175700,5.94
60168,HIP 60168,185.074005,26.001875,6.16
60170,HIP 60170,185.082000,26.619482,5.52
60172,16    Vir,185.087415,3.312574,4.97
60183,HIP 60183,185.117745,-65.842656,6.20
60189,5Zet Crv,185.140200,-22.215901,5.20
60197,HIP 60197,185.172405,27.054545,6.32
60202,11    Com,185.179290,17.792868,4.72
60210,HIP 60210,185.202990,15.540988,6.47
60212,70    UMa,185.211915,57.864118,5.54
60221,HIP 60221,185.232135,-13.565724,5.14
60260,Ginan,185.340465,-60.401147,3.59
60305,HIP 60305,185.484435,47.182202,6.33
60308,HIP 60308,185.489295,-56.374385,5.91
60320,Zet2Mus,185.530695,-67.522105,5.15
60327,HIP 60327,185.545125,24.773866,6.21
60329,Zet1Mus,185.550135,-68.307316,5.73
60351,12    Com,185.626305,25.846160,4.78
60353,17    Vir,185.633490,5.305444,6.46
60379,HIP 60379,185.706045,-57.676132,5.38
60417,HIP 60417,185.810835,-67.631546,6.36
60418,HIP 60418,185.814030,-4.974503,6.47
60421,HIP 60421,185.828610,-11.812117,6.48
60425,6    Crv,185.839950,-24.840669,5.66
60449,HIP 60449,185.897610,-35.412677,5.32
60454,HIP 60454,185.903115,-39.302360,6.39
60463,HIP 60463,185.936475,-38.911381,5.79
60467,4    CVn,185.945955,42.542743,6.03
60468,HIP 60468,185.949285,-30.335415,6.39
60485,5    CVn,186.006210,51.562257,4.76
60514,13    Com,186.077190,26.098606,5.17
60525,HIP 60525,186.111690,25.582404,6.41
60549,HIP 60549,186.186375,-41.384289,6.24
60584,71    UMa,186.263400,56.777828,5.82
60589,HIP 60589,186.276555,63.802781,6.31
60591,HIP 60591,186.285615,-42.514312,6.10
60595,HIP 60595,186.299025,-11.610590,5.95
60599,HIP 60599,186.312945,23.926202,6.03
60601,HIP 60601,186.323265,-65.769853,6.29
60603,HIP 60603,186.326715,-27.749002,6.09
60610,HIP 60610,186.340590,-35.186417,5.71
60638,HIP 60638,186.409485,-86.150613,6.32
60646,6    CVn,186.462300,39.018616,5.01
60697,14    Com,186.600270,27.268237,4.92
60699,HIP 60699,186.601605,71.929827,6.33
60710,HIP 60710,186.632370,-51.450635,4.82
60718,Acrux,186.649665,-63.099092,0.77
60729,HIP 60729,186.701400,-48.913191,6.25
60735,HIP 60735,186.715380,-32.830121,5.56
60742,15Gam Com,186.734490,28.268423,4.35
60746,16    Com,186.747075,26.825699,4.98
60771,HIP 60771,186.853485,-63.788986,6.02
60780,HIP 60780,186.870150,-58.316445,6.35
60781,HIP 60781,186.870285,-58.991756,5.38
60795,73    UMa,186.896310,55.712724,5.68
60804,HIP 60804,186.925335,8.610344,6.36
60809,HIP 60809,186.956025,-16.631844,6.30
60813,HIP 60813,186.964785,-4.615277,6.23
60823,Sig Cen,187.009965,-50.230635,3.91
60851,HIP 60851,187.080375,-64.340989,6.05
60855,HIP 60855,187.093620,-39.041172,5.45
60861,HIP 60861,187.107075,-61.794842,6.21
60870,HIP 60870,187.140435,-56.407816,6.15
60904,17    Com,187.227945,25.912852,5.29
60941,18    Com,187.362675,24.108925,5.47
60957,20    Com,187.430160,20.896109,5.68
60965,Algorab,187.466085,-16.515432,2.94
60969,HIP 60969,187.475820,-56.524940,5.78
60978,74    UMa,187.489005,58.405742,5.37
60979,HIP 60979,187.491195,-41.735901,6.00
60988,7    CVn,187.512225,51.535631,6.21
60992,75    UMa,187.517670,58.767773,6.07
60994,HIP 60994,187.519905,-13.393184,6.37
60998,4    Dra,187.528020,69.201123,5.01
61015,HIP 61015,187.572690,-23.696419,5.63
61053,HIP 61053,187.708875,53.076608,6.20
61071,21    Com,187.752345,24.567168,5.47
61084,Gacrux,187.791435,-57.113212,1.59
61103,HIP 61103,187.839240,7.604309,6.05
61134,HIP 61134,187.911345,-5.052592,6.19
61136,HIP 61136,187.918065,-59.423922,5.49
61158,HIP 61158,187.983900,-63.505838,5.96
61172,HIP 61172,188.018295,-32.533761,6.46
61174,8Eta Crv,188.017650,-16.196007,4.30
61181,HIP 61181,188.041335,-73.001056,5.88
61199,Gam Mus,188.117010,-72.132988,3.84
61208,HIP 61208,188.136720,-21.212116,6.41
61212,HIP 61212,188.150010,-13.859105,5.74
61246,20    Vir,188.262000,10.295671,6.29
61270,HIP 61270,188.342715,-19.792549,6.26
61281,5Kap Dra,188.370870,69.788238,3.85
61295,22    Com,188.392590,24.282984,6.28
61296,HIP 61296,188.392740,-12.830203,5.58
61309,HIP 61309,188.412150,33.247584,5.42
61317,Chara,188.436165,41.357480,4.24
61318,21    Vir,188.444790,-9.452077,5.48
61320,HIP 61320,188.447550,33.384668,6.24
61328,HIP 61328,188.496495,-49.909810,6.38
61359,Kraz,188.596815,-23.396759,2.65
61379,HIP 61379,188.676720,-44.673018,5.76
61384,6    Dra,188.683530,70.021770,4.95
61394,Phyllon Kissinou,188.712855,22.629259,4.80
61404,HIP 61404,188.726910,-67.756894,6.11
61418,24    Com,188.782335,18.377058,5.03
61420,HIP 61420,188.784030,21.881384,5.86
61443,HIP 61443,188.873445,-61.841576,6.22
61468,HIP 61468,188.939805,-41.021945,5.12
61496,HIP 61496,188.994975,-20.527476,6.20
61498,HIP 61498,189.004335,-39.869505,5.78
61557,HIP 61557,189.194250,-50.335394,6.40
61558,25    Vir,189.197310,-5.831898,5.88
61571,25    Com,189.243060,17.089536,5.70
61585,Alp Mus,189.296085,-69.135564,2.69
61621,HIP 61621,189.426135,-27.138888,5.41
61622,Tau Cen,189.425910,-48.541304,3.85
61637,HIP 61637,189.518400,3.282444,6.33
61658,HIP 61658,189.593355,1.854662,5.68
61688,HIP 61688,189.685890,-18.250100,6.00
61692,9    CVn,189.692835,40.874662,6.35
61703,HIP 61703,189.718185,-67.193048,6.22
61719,HIP 61719,189.759090,22.659497,6.39
61720,HIP 61720,189.764430,-30.422387,5.86
61724,26    Com,189.780465,21.062559,5.49
61738,HIP 61738,189.810915,-75.370594,6.46
61740,26Chi Vir,189.811530,-7.995564,4.66
61748,HIP 61748,189.820245,35.951959,6.39
61789,HIP 61789,189.968910,-39.987302,4.63
61796,HIP 61796,189.982845,-66.511138,6.26
61910,HIP 61910,190.316475,-13.013901,5.17
61916,HIP 61916,190.345845,-46.145581,5.84
61932,Gam Cen,190.379565,-48.959888,2.20
61936,76    UMa,190.391385,62.713039,6.02
61937,27    Vir,190.393305,10.426270,6.22
61941,Porrima,190.415175,-1.449375,2.74
61951,HIP 61951,190.455840,-19.759092,6.02
61960,30Rho Vir,190.471065,10.235625,4.88
61966,HIP 61966,190.485765,-59.685819,4.91
61968,31    Vir,190.487985,6.806617,5.57
61981,HIP 61981,190.520970,-69.407554,6.31
62012,HIP 62012,190.647870,-48.813109,4.66
62026,HIP 62026,190.707405,-55.947001,6.06
62027,HIP 62027,190.709475,-63.058624,5.27
62046,HIP 62046,190.767330,61.155421,6.39
62058,HIP 62058,190.788315,-56.176224,5.99
62081,HIP 62081,190.859415,-40.177849,6.43
62084,HIP 62084,190.868160,-58.902742,6.41
62103,HIP 62103,190.908540,-1.576996,5.91
62128,HIP 62128,190.994445,-36.349153,6.38
62131,HIP 62131,191.002215,-28.323957,5.46
62170,HIP 62170,191.107995,80.621024,6.33
62172,HIP 62172,191.112945,44.103004,6.34
62207,10    CVn,191.247780,39.278916,5.95
62212,HIP 62212,191.258595,-68.830751,6.16
62223,La Superba,191.282610,45.440256,5.42
62267,32    Vir,191.404410,7.673326,5.22
62268,Iot Cru,191.408250,-60.981318,4.69
62322,Bet Mus,191.570190,-68.108119,3.04
62325,33    Vir,191.593920,9.539684,5.65
62327,HIP 62327,191.594715,-56.488815,4.62
62356,27    Com,191.661495,16.577691,5.12
62360,HIP 62360,191.692620,-33.315483,5.87
62376,HIP 62376,191.759610,5.950373,6.31
62394,34    Vir,191.806845,11.958088,6.11
62402,HIP 62402,191.828910,62.781155,5.88
62421,HIP 62421,191.889270,-6.301752,6.27
62423,Tianyi,191.893095,66.790304,5.43
62434,Mimosa,191.930385,-59.688764,1.25
62443,35    Vir,191.964210,3.572716,6.42
62448,HIP 62448,191.973540,-24.851659,6.43
62478,28    Com,192.059730,13.553018,6.47
62500,HIP 62500,192.109455,-27.597384,5.65
62512,HIP 62512,192.164160,60.319822,5.83
62516,11    CVn,192.174255,48.466838,6.25
62523,HIP 62523,192.196125,24.840226,6.29
62541,29    Com,192.225885,14.122584,5.71
62561,HIP 62561,192.278250,83.417832,5.92
62572,HIP 62572,192.307440,83.412901,5.38
62576,30    Com,192.322740,27.552379,5.76
62600,HIP 62600,192.408510,48.740030,6.50
62608,HIP 62608,192.437310,-71.986260,5.55
62641,HIP 62641,192.544815,37.516937,5.87
62653,HIP 62653,192.572040,22.863408,6.43
62655,HIP 62655,192.581250,-48.459543,6.26
62683,HIP 62683,192.671535,-33.999302,4.90
62703,HIP 62703,192.741195,-52.787424,5.70
62732,HIP 62732,192.824910,-60.329789,5.71
62743,HIP 62743,192.845535,-10.338219,6.48
62757,37    Vir,192.903705,3.056788,6.02
62763,31    Com,192.924675,27.540712,4.93
62786,HIP 62786,192.987225,-39.680431,5.99
62788,HIP 62788,192.991260,-26.738275,6.14
62799,HIP 62799,193.022685,-48.094286,6.31
62807,32    Com,193.051065,17.073943,6.32
62821,HIP 62821,193.102485,-53.829931,6.26
62825,HIP 62825,193.114575,16.122495,6.29
62861,HIP 62861,193.267530,-54.952473,5.91
62867,HIP 62867,193.278870,-48.943315,4.33
62875,38    Vir,193.296495,-3.553098,6.11
62886,35    Com,193.323945,21.244943,4.89
62894,HIP 62894,193.341240,-60.328489,5.75
62896,HIP 62896,193.359105,-40.178872,4.25
62904,HIP 62904,193.383810,19.481061,6.42
62915,HIP 62915,193.408845,-4.224662,6.45
62931,Kap Cru,193.453845,-60.376244,5.89
62933,41    Vir,193.457130,12.418416,6.25
62956,Alioth,193.507080,55.959821,1.76
62972,HIP 62972,193.554570,33.534480,6.25
62983,HIP 62983,193.577760,-11.648570,6.00
62985,40Psi Vir,193.588185,-9.538994,4.77
63003,Mu 1Cru,193.648500,-57.177924,4.03
63005,Mu 2Cru,193.653765,-57.168670,5.08
63007,Lam Cru,193.663335,-59.146701,4.62
63024,HIP 63024,193.735530,47.196722,5.75
63031,Iot Oct,193.743285,-85.123369,5.45
63033,HIP 63033,193.744035,-44.151968,5.89
63066,HIP 63066,193.831005,-42.915732,5.46
63076,Taiyi,193.868970,65.438474,5.23
63090,Minelauva,193.900875,3.397470,3.39
63109,HIP 63109,193.971855,-15.327025,6.18
63117,HIP 63117,193.988070,-56.835806,5.34
63121,Cor Caroli B,194.002020,38.314912,5.61
63125,Cor Caroli,194.007105,38.318380,2.89
63143,HIP 63143,194.073315,54.099489,5.84
63165,HIP 63165,194.132130,-72.185212,5.93
63204,HIP 63204,194.242650,-54.587348,6.48
63210,HIP 63210,194.268180,-51.198752,5.17
63211,HIP 63211,194.282490,46.176789,6.11
63220,HIP 63220,194.302800,-12.066947,6.33
63243,HIP 63243,194.388045,-22.753499,6.31
63297,HIP 63297,194.578605,64.925533,6.44
63340,HIP 63340,194.697135,75.472508,6.00
63355,36    Com,194.731020,17.409446,4.76
63414,44    Vir,194.914650,-3.811926,5.79
63432,9    Dra,194.979975,66.597272,5.37
63462,37    Com,195.068640,30.785021,4.88
63490,HIP 63490,195.136110,-33.505267,6.01
63494,46    Vir,195.149775,-3.368488,5.99
63497,HIP 63497,195.161325,18.373009,6.20
63503,78    UMa,195.181875,56.366338,4.93
63533,38    Com,195.290055,17.123147,5.97
63584,HIP 63584,195.446055,63.610225,6.01
63608,Vindemiatrix,195.544170,10.959150,2.85
63613,Del Mus,195.566385,-71.548855,3.61
63647,HIP 63647,195.668490,59.716306,6.50
63688,HIP 63688,195.772305,-71.475729,5.93
63724,Xi 1Cen,195.888840,-49.527264,4.83
63738,HIP 63738,195.942120,-20.583497,5.58
63820,HIP 63820,196.200990,-41.196322,6.24
63822,HIP 63822,196.207380,73.024976,6.43
63849,HIP 63849,196.277790,-47.116910,6.44
63883,HIP 63883,196.378320,-52.115660,6.43
63901,14    CVn,196.435170,35.798899,5.20
63916,HIP 63916,196.467795,45.268550,5.64
63945,HIP 63945,196.569630,-48.463289,4.71
63948,39    Com,196.588515,21.153397,6.00
63950,40    Com,196.594170,22.616187,5.53
63952,HIP 63952,196.595295,62.041868,6.15
63972,HIP 63972,196.646145,-41.588443,5.59
64003,HIP 64003,196.726035,-35.862033,5.63
64004,Xi 2Cen,196.727700,-49.906246,4.27
64022,41    Com,196.794690,27.624741,4.80
64033,HIP 64033,196.851270,-59.860510,5.98
64053,HIP 64053,196.909575,-53.459764,5.70
64077,HIP 64077,196.973490,27.555958,6.20
64078,49    Vir,196.974210,-10.740408,5.15
64094,The Mus,197.029815,-65.306023,5.44
64108,HIP 64108,197.085405,-78.446030,6.43
64117,HIP 64117,197.115975,-67.796762,6.34
64122,HIP 64122,197.135280,-8.984385,5.57
64166,45Psi Hya,197.263635,-23.118070,4.94
64179,HIP 64179,197.301810,10.022468,5.79
64181,HIP 64181,197.309325,-9.538098,6.32
64212,HIP 64212,197.411085,37.423146,6.01
64217,15    CVn,197.425140,38.533885,6.25
64224,50    Vir,197.438670,-10.329327,5.95
64226,HIP 64226,197.449365,16.848611,5.91
64238,51The Vir,197.487465,-5.539010,4.38
64241,Diadem,197.497035,17.529431,4.32
64246,17    CVn,197.513445,38.498981,5.91
64320,HIP 64320,197.743515,-52.566897,6.05
64332,HIP 64332,197.787075,-42.232891,5.78
64348,HIP 64348,197.846835,-43.368553,5.24
64375,HIP 64375,197.913345,-26.551722,6.49
